ph_model,nhid,ctxt,layers,ptdecay,ftdecay,ins,gscale,decode_acc
xwbil,500,4,3,0.001,0.002,-4.0,8.0,66.37
xwbil,500,4,3,0.001,0.002,-4.0,16.0,55.88
xwbil,500,4,3,0.001,0.002,-8.0,4.0,68.11
xwbil,500,4,3,0.001,0.002,-16.0,4.0,64.62
xwbil,500,4,3,0.001,0.003,0.0,4.0,71.88
xwbil,500,4,3,0.001,0.003,-2.0,4.0,70.96
xwbil,500,4,3,0.001,0.003,-1.0,4.0,71.42
xwbil,500,4,3,0.001,0.003,-4.0,0.0,66.35
xwbil,500,4,3,0.001,0.003,-4.0,2.0,70.09
xwbil,500,4,3,0.001,0.003,-4.0,1.0,68.16
xwbil,500,4,3,0.001,0.003,-4.0,4.0,70.38
xwbil,500,4,3,0.001,0.003,-4.0,8.0,66.74
xwbil,500,4,3,0.001,0.003,-4.0,16.0,56.22
xwbil,500,4,3,0.001,0.003,-8.0,4.0,68.65
xwbil,500,4,3,0.001,0.003,-16.0,4.0,64.65
xwbil,500,4,3,0.001,0.01,0.0,4.0,71.22
xwbil,500,4,3,0.001,0.01,-2.0,4.0,70.35
xwbil,500,4,3,0.001,0.01,-1.0,4.0,70.85
xwbil,500,4,3,0.001,0.01,-4.0,0.0,66.11
xwbil,500,4,3,0.001,0.01,-4.0,2.0,69.69
xwbil,500,4,3,0.001,0.01,-4.0,1.0,67.84
xwbil,500,4,3,0.001,0.01,-4.0,4.0,69.60
xwbil,500,4,3,0.001,0.01,-4.0,8.0,66.12
xwbil,500,4,3,0.001,0.01,-4.0,16.0,54.89
xwbil,500,4,3,0.001,0.01,-8.0,4.0,67.80
xwbil,500,4,3,0.001,0.01,-16.0,4.0,63.96
xwbil,500,4,3,0.001,0.00001,0.0,4.0,71.05
xwbil,500,4,3,0.001,0.00001,-2.0,4.0,70.28
xwbil,500,4,3,0.001,0.00001,-1.0,4.0,70.74
xwbil,500,4,3,0.001,0.00001,-4.0,0.0,66.12
xwbil,500,4,3,0.001,0.00001,-4.0,2.0,69.63
xwbil,500,4,3,0.001,0.00001,-4.0,1.0,67.96
xwbil,500,4,3,0.001,0.00001,-4.0,4.0,69.41
xwbil,500,4,3,0.001,0.00001,-4.0,8.0,66.03
xwbil,500,4,3,0.001,0.00001,-4.0,16.0,56.30
xwbil,500,4,3,0.001,0.00001,-8.0,4.0,67.50
xwbil,500,4,3,0.001,0.00001,-16.0,4.0,64.10
xwbil,500,4,5,0.001,0.001,0.0,4.0,71.68
xwbil,500,4,5,0.001,0.001,-2.0,4.0,71.13
xwbil,500,4,5,0.001,0.001,-1.0,4.0,71.53
xwbil,500,4,5,0.001,0.001,-4.0,0.0,66.41
xwbil,500,4,5,0.001,0.001,-4.0,2.0,69.89
xwbil,500,4,5,0.001,0.001,-4.0,1.0,68.18
xwbil,500,4,5,0.001,0.001,-4.0,4.0,70.55
xwbil,500,4,5,0.001,0.001,-4.0,8.0,67.62
xwbil,500,4,5,0.001,0.001,-4.0,16.0,57.76
xwbil,500,4,5,0.001,0.001,-8.0,4.0,68.87
xwbil,500,4,5,0.001,0.001,-16.0,4.0,65.49
xwbil,500,4,5,0.001,0.002,0.0,4.0,71.56
xwbil,500,4,5,0.001,0.002,-2.0,4.0,70.96
xwbil,500,4,5,0.001,0.002,-1.0,4.0,71.27
xwbil,500,4,5,0.001,0.002,-4.0,0.0,66.23
xwbil,500,4,5,0.001,0.002,-4.0,2.0,69.84
xwbil,500,4,5,0.001,0.002,-4.0,1.0,68.27
xwbil,500,4,5,0.001,0.002,-4.0,4.0,70.43
xwbil,500,4,5,0.001,0.002,-4.0,8.0,67.65
xwbil,500,4,5,0.001,0.002,-4.0,16.0,57.70
xwbil,500,4,5,0.001,0.002,-8.0,4.0,68.96
xwbil,500,4,5,0.001,0.002,-16.0,4.0,65.30
xwbil,500,4,5,0.001,0.003,0.0,4.0,71.44
xwbil,500,4,5,0.001,0.003,-2.0,4.0,70.77
xwbil,500,4,5,0.001,0.003,-1.0,4.0,71.11
xwbil,500,4,5,0.001,0.003,-4.0,0.0,66.07
xwbil,500,4,5,0.001,0.003,-4.0,2.0,69.80
xwbil,500,4,5,0.001,0.003,-4.0,1.0,68.28
xwbil,500,4,5,0.001,0.003,-4.0,4.0,70.31
xwbil,500,4,5,0.001,0.003,-4.0,8.0,67.40
xwbil,500,4,5,0.001,0.003,-4.0,16.0,56.99
xwbil,500,4,5,0.001,0.003,-8.0,4.0,68.76
xwbil,500,4,5,0.001,0.003,-16.0,4.0,65.12
xwbil,500,4,5,0.001,0.01,0.0,4.0,71.47
xwbil,500,4,5,0.001,0.01,-2.0,4.0,70.86
xwbil,500,4,5,0.001,0.01,-1.0,4.0,71.31
xwbil,500,4,5,0.001,0.01,-4.0,0.0,66.21
xwbil,500,4,5,0.001,0.01,-4.0,2.0,69.69
xwbil,500,4,5,0.001,0.01,-4.0,1.0,68.38
xwbil,500,4,5,0.001,0.01,-4.0,4.0,70.23
xwbil,500,4,5,0.001,0.01,-4.0,8.0,67.00
xwbil,500,4,5,0.001,0.01,-4.0,16.0,55.77
xwbil,500,4,5,0.001,0.01,-8.0,4.0,68.53
xwbil,500,4,5,0.001,0.01,-16.0,4.0,64.67
xwbil,500,4,7,0.001,0.001,0.0,4.0,72.78
xwbil,500,4,7,0.001,0.001,-2.0,4.0,72.16
xwbil,500,4,7,0.001,0.001,-1.0,4.0,72.45
xwbil,500,4,7,0.001,0.001,-4.0,0.0,66.92
xwbil,500,4,7,0.001,0.001,-4.0,2.0,71.02
xwbil,500,4,7,0.001,0.001,-4.0,1.0,68.93
xwbil,500,4,7,0.001,0.001,-4.0,4.0,71.33
xwbil,500,4,7,0.001,0.001,-4.0,8.0,68.25
xwbil,500,4,7,0.001,0.001,-4.0,16.0,58.16
xwbil,500,4,7,0.001,0.001,-8.0,4.0,69.38
xwbil,500,4,7,0.001,0.001,-16.0,4.0,66.35
xwbil,500,4,7,0.001,0.002,0.0,4.0,72.69
xwbil,500,4,7,0.001,0.002,-2.0,4.0,72.11
xwbil,500,4,7,0.001,0.002,-1.0,4.0,72.47
xwbil,500,4,7,0.001,0.002,-4.0,0.0,66.96
xwbil,500,4,7,0.001,0.002,-4.0,2.0,71.06
xwbil,500,4,7,0.001,0.002,-4.0,1.0,69.21
xwbil,500,4,7,0.001,0.002,-4.0,4.0,71.33
xwbil,500,4,7,0.001,0.002,-4.0,8.0,68.21
xwbil,500,4,7,0.001,0.002,-4.0,16.0,58.01
xwbil,500,4,7,0.001,0.002,-8.0,4.0,69.35
xwbil,500,4,7,0.001,0.002,-16.0,4.0,66.24
xwbil,500,4,7,0.001,0.003,0.0,4.0,72.89
xwbil,500,4,7,0.001,0.003,-2.0,4.0,72.30
xwbil,500,4,7,0.001,0.003,-1.0,4.0,72.56
xwbil,500,4,7,0.001,0.003,-4.0,0.0,67.28
xwbil,500,4,7,0.001,0.003,-4.0,2.0,71.27
xwbil,500,4,7,0.001,0.003,-4.0,1.0,69.38
xwbil,500,4,7,0.001,0.003,-4.0,4.0,71.48
xwbil,500,4,7,0.001,0.003,-4.0,8.0,68.50
xwbil,500,4,7,0.001,0.003,-4.0,16.0,58.23
xwbil,500,4,7,0.001,0.003,-8.0,4.0,69.52
xwbil,500,4,7,0.001,0.003,-16.0,4.0,66.62
xwbil,500,4,7,0.001,0.01,0.0,4.0,72.45
xwbil,500,4,7,0.001,0.01,-2.0,4.0,71.70
xwbil,500,4,7,0.001,0.01,-1.0,4.0,72.07
xwbil,500,4,7,0.001,0.01,-4.0,0.0,66.99
xwbil,500,4,7,0.001,0.01,-4.0,2.0,70.66
xwbil,500,4,7,0.001,0.01,-4.0,1.0,69.20
xwbil,500,4,7,0.001,0.01,-4.0,4.0,70.60
xwbil,500,4,7,0.001,0.01,-4.0,8.0,67.79
xwbil,500,4,7,0.001,0.01,-4.0,16.0,56.26
xwbil,500,4,7,0.001,0.01,-8.0,4.0,68.93
xwbil,500,4,7,0.001,0.01,-16.0,4.0,65.58
xwbil,500,4,7,0.001,0.00001,0.0,4.0,72.86
xwbil,500,4,7,0.001,0.00001,-2.0,4.0,72.28
xwbil,500,4,7,0.001,0.00001,-1.0,4.0,72.47
xwbil,500,4,7,0.001,0.00001,-4.0,0.0,66.92
xwbil,500,4,7,0.001,0.00001,-4.0,2.0,71.00
xwbil,500,4,7,0.001,0.00001,-4.0,1.0,68.99
xwbil,500,4,7,0.001,0.00001,-4.0,4.0,71.34
xwbil,500,4,7,0.001,0.00001,-4.0,8.0,68.38
xwbil,500,4,7,0.001,0.00001,-4.0,16.0,58.33
xwbil,500,4,7,0.001,0.00001,-8.0,4.0,69.40
xwbil,500,4,7,0.001,0.00001,-16.0,4.0,66.34
xwbil,500,4,9,0.001,0.001,0.0,4.0,ERROR
xwbil,500,4,9,0.001,0.001,-2.0,4.0,ERROR
xwbil,500,4,9,0.001,0.001,-1.0,4.0,ERROR
xwbil,500,4,9,0.001,0.001,-4.0,0.0,ERROR
xwbil,500,4,9,0.001,0.001,-4.0,2.0,ERROR
xwbil,500,4,9,0.001,0.001,-4.0,1.0,ERROR
xwbil,500,4,9,0.001,0.001,-4.0,4.0,ERROR
xwbil,500,4,9,0.001,0.001,-4.0,8.0,ERROR
xwbil,500,4,9,0.001,0.001,-4.0,16.0,ERROR
xwbil,500,4,9,0.001,0.001,-8.0,4.0,ERROR
xwbil,500,4,9,0.001,0.001,-16.0,4.0,ERROR
xwbil,500,4,9,0.001,0.002,0.0,4.0,ERROR
xwbil,500,4,9,0.001,0.002,-2.0,4.0,ERROR
xwbil,500,4,9,0.001,0.002,-1.0,4.0,ERROR
xwbil,500,4,9,0.001,0.002,-4.0,0.0,ERROR
xwbil,500,4,9,0.001,0.002,-4.0,2.0,ERROR
xwbil,500,4,9,0.001,0.002,-4.0,1.0,ERROR
xwbil,500,4,9,0.001,0.002,-4.0,4.0,ERROR
xwbil,500,4,9,0.001,0.002,-4.0,8.0,ERROR
xwbil,500,4,9,0.001,0.002,-4.0,16.0,ERROR
xwbil,500,4,9,0.001,0.002,-8.0,4.0,ERROR
xwbil,500,4,9,0.001,0.002,-16.0,4.0,ERROR
xwbil,500,4,9,0.001,0.003,0.0,4.0,ERROR
xwbil,500,4,9,0.001,0.003,-2.0,4.0,ERROR
xwbil,500,4,9,0.001,0.003,-1.0,4.0,ERROR
xwbil,500,4,9,0.001,0.003,-4.0,0.0,ERROR
xwbil,500,4,9,0.001,0.003,-4.0,2.0,ERROR
xwbil,500,4,9,0.001,0.003,-4.0,1.0,ERROR
xwbil,500,4,9,0.001,0.003,-4.0,4.0,ERROR
xwbil,500,4,9,0.001,0.003,-4.0,8.0,ERROR
xwbil,500,4,9,0.001,0.003,-4.0,16.0,ERROR
xwbil,500,4,9,0.001,0.003,-8.0,4.0,ERROR
xwbil,500,4,9,0.001,0.003,-16.0,4.0,ERROR
xwbil,500,4,9,0.001,0.01,0.0,4.0,72.02
xwbil,500,4,9,0.001,0.01,-2.0,4.0,71.42
xwbil,500,4,9,0.001,0.01,-1.0,4.0,71.73
xwbil,500,4,9,0.001,0.01,-4.0,0.0,66.86
xwbil,500,4,9,0.001,0.01,-4.0,2.0,70.51
xwbil,500,4,9,0.001,0.01,-4.0,1.0,68.69
xwbil,500,4,9,0.001,0.01,-4.0,4.0,70.66
xwbil,500,4,9,0.001,0.01,-4.0,8.0,67.79
xwbil,500,4,9,0.001,0.01,-4.0,16.0,55.51
xwbil,500,4,9,0.001,0.01,-8.0,4.0,69.03
xwbil,500,4,9,0.001,0.01,-16.0,4.0,65.89
xwbil,500,4,9,0.001,0.00001,0.0,4.0,ERROR
xwbil,500,4,9,0.001,0.00001,-2.0,4.0,ERROR
xwbil,500,4,9,0.001,0.00001,-1.0,4.0,ERROR
xwbil,500,4,9,0.001,0.00001,-4.0,0.0,ERROR
xwbil,500,4,9,0.001,0.00001,-4.0,2.0,ERROR
xwbil,500,4,9,0.001,0.00001,-4.0,1.0,ERROR
xwbil,500,4,9,0.001,0.00001,-4.0,4.0,ERROR
xwbil,500,4,9,0.001,0.00001,-4.0,8.0,ERROR
xwbil,500,4,9,0.001,0.00001,-4.0,16.0,ERROR
xwbil,500,4,9,0.001,0.00001,-8.0,4.0,ERROR
xwbil,500,4,9,0.001,0.00001,-16.0,4.0,ERROR
xwbil,500,4,9,0.001,0.1,0.0,4.0,69.50
xwbil,500,4,9,0.001,0.1,-2.0,4.0,68.81
xwbil,500,4,9,0.001,0.1,-1.0,4.0,69.16
xwbil,500,4,9,0.001,0.1,-4.0,0.0,65.29
xwbil,500,4,9,0.001,0.1,-4.0,2.0,68.07
xwbil,500,4,9,0.001,0.1,-4.0,1.0,66.65
xwbil,500,4,9,0.001,0.1,-4.0,4.0,67.80
xwbil,500,4,9,0.001,0.1,-4.0,8.0,63.11
xwbil,500,4,9,0.001,0.1,-4.0,16.0,47.60
xwbil,500,4,9,0.001,0.1,-8.0,4.0,65.27
xwbil,500,4,9,0.001,0.1,-16.0,4.0,59.71
xwbil,500,4,9,0.001,0.0001,0.0,4.0,ERROR
xwbil,500,4,9,0.001,0.0001,-2.0,4.0,ERROR
xwbil,500,4,9,0.001,0.0001,-1.0,4.0,ERROR
xwbil,500,4,9,0.001,0.0001,-4.0,0.0,ERROR
xwbil,500,4,9,0.001,0.0001,-4.0,2.0,ERROR
xwbil,500,4,9,0.001,0.0001,-4.0,1.0,ERROR
xwbil,500,4,9,0.001,0.0001,-4.0,4.0,ERROR
xwbil,500,4,9,0.001,0.0001,-4.0,8.0,ERROR
xwbil,500,4,9,0.001,0.0001,-4.0,16.0,ERROR
xwbil,500,4,9,0.001,0.0001,-8.0,4.0,ERROR
xwbil,500,4,9,0.001,0.0001,-16.0,4.0,ERROR
xwbil,500,4,9,0.001,0.0005,0.0,4.0,ERROR
xwbil,500,4,9,0.001,0.0005,-2.0,4.0,ERROR
xwbil,500,4,9,0.001,0.0005,-1.0,4.0,ERROR
xwbil,500,4,9,0.001,0.0005,-4.0,0.0,ERROR
xwbil,500,4,9,0.001,0.0005,-4.0,2.0,ERROR
xwbil,500,4,9,0.001,0.0005,-4.0,1.0,ERROR
xwbil,500,4,9,0.001,0.0005,-4.0,4.0,ERROR
xwbil,500,4,9,0.001,0.0005,-4.0,8.0,ERROR
xwbil,500,4,9,0.001,0.0005,-4.0,16.0,ERROR
xwbil,500,4,9,0.001,0.0005,-8.0,4.0,ERROR
xwbil,500,4,9,0.001,0.0005,-16.0,4.0,ERROR
xwbil,500,4,9,0.001,0.005,0.0,4.0,ERROR
xwbil,500,4,9,0.001,0.005,-2.0,4.0,ERROR
xwbil,500,4,9,0.001,0.005,-1.0,4.0,ERROR
xwbil,500,4,9,0.001,0.005,-4.0,0.0,ERROR
xwbil,500,4,9,0.001,0.005,-4.0,2.0,ERROR
xwbil,500,4,9,0.001,0.005,-4.0,1.0,ERROR
xwbil,500,4,9,0.001,0.005,-4.0,4.0,ERROR
xwbil,500,4,9,0.001,0.005,-4.0,8.0,ERROR
xwbil,500,4,9,0.001,0.005,-4.0,16.0,ERROR
xwbil,500,4,9,0.001,0.005,-8.0,4.0,ERROR
xwbil,500,4,9,0.001,0.005,-16.0,4.0,ERROR
xwbil,500,4,9,0.001,0.05,0.0,4.0,70.91
xwbil,500,4,9,0.001,0.05,-2.0,4.0,70.04
xwbil,500,4,9,0.001,0.05,-1.0,4.0,70.48
xwbil,500,4,9,0.001,0.05,-4.0,0.0,66.06
xwbil,500,4,9,0.001,0.05,-4.0,2.0,68.96
xwbil,500,4,9,0.001,0.05,-4.0,1.0,67.37
xwbil,500,4,9,0.001,0.05,-4.0,4.0,69.13
xwbil,500,4,9,0.001,0.05,-4.0,8.0,65.92
xwbil,500,4,9,0.001,0.05,-4.0,16.0,51.03
xwbil,500,4,9,0.001,0.05,-8.0,4.0,67.06
xwbil,500,4,9,0.001,0.05,-16.0,4.0,62.74
xwtri,500,2,9,0.001,0.001,0.0,4.0,ERROR
xwtri,500,2,9,0.001,0.001,-2.0,4.0,ERROR
xwtri,500,2,9,0.001,0.001,-1.0,4.0,ERROR
xwtri,500,2,9,0.001,0.001,-4.0,0.0,ERROR
xwtri,500,2,9,0.001,0.001,-4.0,2.0,ERROR
xwtri,500,2,9,0.001,0.001,-4.0,1.0,ERROR
xwtri,500,2,9,0.001,0.001,-4.0,4.0,ERROR
xwtri,500,2,9,0.001,0.001,-4.0,8.0,ERROR
xwtri,500,2,9,0.001,0.001,-4.0,16.0,ERROR
xwtri,500,2,9,0.001,0.001,-8.0,4.0,ERROR
xwtri,500,2,9,0.001,0.001,-16.0,4.0,ERROR
xwtri,500,2,9,0.001,0.002,0.0,4.0,ERROR
xwtri,500,2,9,0.001,0.002,-2.0,4.0,ERROR
xwtri,500,2,9,0.001,0.002,-1.0,4.0,ERROR
xwtri,500,2,9,0.001,0.002,-4.0,0.0,ERROR
xwtri,500,2,9,0.001,0.002,-4.0,2.0,ERROR
xwtri,500,2,9,0.001,0.002,-4.0,1.0,ERROR
xwtri,500,2,9,0.001,0.002,-4.0,4.0,ERROR
xwtri,500,2,9,0.001,0.002,-4.0,8.0,ERROR
xwtri,500,2,9,0.001,0.002,-4.0,16.0,ERROR
xwtri,500,2,9,0.001,0.002,-8.0,4.0,ERROR
xwtri,500,2,9,0.001,0.002,-16.0,4.0,ERROR
mono,500,2,9,0.001,0.001,0.0,4.0,70.57
mono,500,2,9,0.001,0.001,-2.0,4.0,69.94
mono,500,2,9,0.001,0.001,-1.0,4.0,70.31
mono,500,2,9,0.001,0.001,-4.0,0.0,65.87
mono,500,2,9,0.001,0.001,-4.0,2.0,69.15
mono,500,2,9,0.001,0.001,-4.0,1.0,67.03
mono,500,2,9,0.001,0.001,-4.0,4.0,69.01
mono,500,2,9,0.001,0.001,-4.0,8.0,64.55
mono,500,2,9,0.001,0.001,-4.0,16.0,51.54
mono,500,2,9,0.001,0.001,-8.0,4.0,66.46
mono,500,2,9,0.001,0.001,-16.0,4.0,60.96
xwbir,500,2,9,0.001,0.001,0.0,4.0,71.93
xwbir,500,2,9,0.001,0.001,-2.0,4.0,71.56
xwbir,500,2,9,0.001,0.001,-1.0,4.0,71.62
xwbir,500,2,9,0.001,0.001,-4.0,4.0,70.80
xwbir,500,2,9,0.001,0.001,-8.0,4.0,68.86
xwbir,500,2,9,0.001,0.001,-16.0,4.0,65.26
xwbil,500,2,9,0.001,0.001,0.0,4.0,71.99
xwbil,500,2,9,0.001,0.001,-2.0,4.0,71.39
xwbil,500,2,9,0.001,0.001,-1.0,4.0,71.76
xwbil,500,2,9,0.001,0.001,-4.0,0.0,66.38
xwbil,500,2,9,0.001,0.001,-4.0,2.0,69.97
xwbil,500,2,9,0.001,0.001,-4.0,1.0,67.87
xwbil,500,2,9,0.001,0.001,-4.0,4.0,70.59
xwbil,500,2,9,0.001,0.001,-4.0,8.0,67.28
xwbil,500,2,9,0.001,0.001,-4.0,16.0,54.12
xwbil,500,2,9,0.001,0.001,-8.0,4.0,68.87
xwbil,500,2,9,0.001,0.001,-16.0,4.0,65.07
